Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred
2745,558,4,5,1,1,11688.59,258.46,1.53,1.2,1,0.827,12.78,0.0
2746,440,0,2,0,0,7733.99,127.49,3.81,4.7,1,0.736,0.5,1.0
2747,641,3,6,2,0,675.5,470.33,4.37,6.3,4,0.572,2.11,1.0
2748,518,3,5,3,4,631.06,453.07,2.61,8.5,0,0.754,1.21,0.0
2749,629,5,7,1,4,5676.93,283.84,2.89,2.3,0,0.953,5.86,0.0
2750,320,4,5,3,2,3815.81,191.19,3.02,2.3,1,0.845,8.93,0.0
2751,337,0,1,2,1,9698.27,206.51,1.68,6.8,0,0.797,8.0,1.0
2752,555,4,1,3,2,3720.1,364.06,3.22,4.3,4,0.874,18.29,1.0
2753,104,6,4,2,4,5164.21,226.37,4.28,1.1,1,0.575,5.05,1.0
2754,271,5,1,3,3,12796.61,428.51,1.85,7.1,4,0.971,72.38,1.0
2755,61,4,5,0,1,11068.49,472.1,3.72,2.2,0,0.81,0.5,1.0
2756,277,7,6,2,4,1883.29,168.64,1.28,1.8,2,0.924,10.35,1.0
2757,200,4,1,0,0,6716.18,280.79,2.44,3.6,2,0.623,2.85,1.0
2758,134,3,7,2,4,922.96,48.43,1.57,6.5,4,0.87,2.32,1.0
2759,455,1,2,1,2,7472.91,101.03,2.36,2.3,0,0.891,6.52,0.0
2760,543,1,6,0,3,10105.29,207.32,1.77,1.8,4,0.699,1.37,1.0
2761,714,0,4,2,1,2218.29,103.9,2.43,0.1,1,0.692,1.84,1.0
2762,8,0,1,0,0,4688.83,438.4,2.58,4.7,4,0.829,2.08,1.0
2763,358,7,7,3,0,6268.63,79.98,2.19,4.3,3,0.547,12.92,0.0
2764,297,4,8,1,4,13833.2,228.37,3.37,2.3,2,0.868,85.58,1.0
2765,182,5,8,1,4,14902.2,303.24,4.23,0.5,2,0.521,85.41,1.0
2766,187,3,0,1,3,1151.21,346.24,2.52,4.3,2,0.595,7.48,1.0
2767,694,5,1,3,0,11534.61,192.15,1.83,7.9,0,0.832,21.55,0.0
2768,146,7,0,2,3,5890.0,434.68,2.09,7.2,3,0.549,6.4,1.0
2769,559,3,7,2,4,6190.64,284.59,4.02,8.6,1,0.986,7.35,1.0
2770,725,3,0,3,4,11436.84,220.31,3.09,0.1,0,0.934,17.19,0.0
2771,438,5,3,3,0,13817.18,34.55,2.7,9.7,4,0.813,85.15,1.0
2772,471,7,7,3,3,14288.46,232.88,1.69,3.4,4,0.91,70.76,0.0
2773,133,1,8,1,1,8868.28,410.55,2.68,9.9,3,0.944,10.37,1.0
2774,363,7,1,0,3,5678.26,307.66,2.12,2.5,4,0.63,1.51,1.0
2775,129,7,1,1,1,11919.46,416.25,4.31,4.7,4,0.925,30.94,1.0
2776,495,6,8,1,2,4139.52,247.51,4.12,3.5,0,0.597,3.8,0.0
2777,534,2,3,0,4,8679.07,60.11,1.48,3.6,2,0.707,4.74,1.0
2778,324,3,0,3,1,5699.39,7.81,2.9,8.4,0,0.779,11.0,1.0
2779,666,6,8,1,2,10021.15,152.31,1.94,7.5,2,0.857,75.8,1.0
2780,306,0,2,2,2,3985.78,349.3,2.56,9.9,3,0.515,4.23,1.0
2781,142,2,0,2,4,3278.1,395.34,4.09,6.1,1,0.645,3.94,0.0
2782,228,6,1,1,1,13814.47,148.58,2.94,4.6,0,0.804,11.58,0.0
2783,601,0,5,2,2,1976.15,248.33,2.3,0.9,0,0.679,1.37,0.0
2784,46,5,7,2,2,7836.39,211.14,1.89,10.0,0,0.888,7.15,0.0
2785,324,4,7,2,0,3702.37,205.85,3.84,5.5,3,0.826,2.92,1.0
2786,673,6,6,2,3,1064.48,116.44,3.26,7.0,4,0.617,2.76,1.0
2787,76,6,3,3,1,1022.27,69.05,2.74,4.1,1,0.573,2.43,0.0
2788,675,3,7,1,0,3040.72,99.15,1.92,5.5,4,0.815,7.72,1.0
2789,725,1,6,2,4,13068.17,28.61,2.3,9.4,2,0.725,91.95,1.0
2790,438,6,2,1,4,4595.94,99.87,4.37,1.7,4,0.584,9.98,1.0
2791,78,4,0,0,1,14281.66,5.59,2.92,2.9,3,0.663,0.79,0.0
2792,328,6,2,3,1,8933.52,314.0,2.52,1.5,2,0.652,106.84,1.0
2793,87,2,6,1,2,6830.91,158.87,2.92,7.9,2,0.554,53.67,1.0
2794,231,2,4,1,0,8911.29,486.6,3.77,0.6,3,0.773,7.75,0.0
2795,455,0,1,2,4,7992.13,97.66,2.32,0.8,0,0.882,5.22,0.0
2796,617,4,5,1,3,11502.26,173.57,1.79,3.0,3,0.788,10.87,0.0
2797,310,0,3,2,4,4596.19,179.56,3.13,5.1,3,0.913,4.09,0.0
2798,508,4,7,2,1,5619.23,5.22,3.4,4.1,1,0.564,6.01,0.0
2799,84,5,2,1,0,13464.37,419.76,3.55,0.4,1,0.718,14.49,0.0
2800,60,6,5,3,1,14223.62,16.97,4.11,9.6,1,0.805,43.67,0.0
2801,174,5,1,2,3,13442.09,470.15,2.42,9.5,1,0.838,18.39,1.0
2802,655,4,1,1,2,6582.0,446.15,1.45,2.8,2,0.848,41.49,1.0
2803,690,3,4,1,1,11815.3,268.23,4.36,7.3,1,0.864,15.96,1.0
2804,264,1,3,0,1,7406.87,272.25,2.64,5.8,2,0.826,5.35,1.0
2805,419,0,2,0,2,7714.33,327.24,3.26,2.4,3,0.547,0.5,1.0
2806,446,3,5,3,1,3467.86,194.14,3.4,2.6,3,0.848,7.19,1.0
2807,521,7,1,2,4,9071.39,323.96,3.0,4.9,2,0.862,54.51,1.0
2808,654,1,2,0,3,3198.97,23.34,1.88,4.2,4,0.997,1.08,1.0
2809,592,2,1,0,2,5307.69,27.97,3.69,2.9,3,0.847,0.5,0.0
2810,132,6,3,1,0,12897.94,229.16,3.85,8.1,3,0.843,15.23,0.0
2811,101,2,3,1,1,3502.6,275.26,3.02,4.8,2,0.757,23.51,1.0
2812,409,0,8,2,2,1531.8,444.02,2.81,6.5,1,0.934,2.81,0.0
2813,437,1,6,2,1,1500.61,53.23,1.58,1.9,0,0.998,0.55,0.0
2814,383,4,6,0,3,14141.38,411.5,1.48,5.3,2,0.89,7.34,1.0
2815,622,3,5,0,1,7850.35,105.81,2.32,3.2,4,0.806,1.47,1.0
2816,76,5,8,2,4,6436.48,197.65,2.23,5.3,0,0.539,4.79,1.0
2817,463,2,4,1,4,12257.74,158.98,4.35,7.8,0,0.863,11.51,0.0
2818,528,1,2,1,1,12619.48,200.68,3.79,7.7,2,0.854,97.76,1.0
2819,503,2,5,3,4,5316.77,76.1,3.38,3.5,3,0.888,10.91,1.0
2820,84,7,3,2,2,11681.28,401.02,1.75,9.4,0,0.827,10.03,1.0
2821,378,7,6,1,3,9992.43,221.33,4.43,6.3,2,0.648,73.41,1.0
2822,302,7,3,1,2,2698.13,245.82,2.44,1.5,3,0.88,2.18,0.0
2823,664,4,1,0,3,13200.3,424.54,1.55,6.8,4,0.62,3.55,1.0
2824,569,3,1,3,4,8316.87,353.32,2.83,1.0,3,0.842,14.64,0.0
2825,358,0,3,3,3,4595.85,245.74,4.08,8.7,4,0.647,28.11,1.0
2826,314,3,6,2,4,6665.81,129.59,4.13,5.2,3,0.504,5.93,1.0
2827,84,2,6,0,2,1044.78,442.58,1.24,3.9,4,0.817,0.5,1.0
2828,475,6,6,0,4,2354.07,288.93,4.12,0.6,0,0.557,0.74,0.0
2829,232,4,3,3,3,11600.43,111.35,2.1,3.8,1,0.83,29.87,0.0
2830,558,1,0,0,0,500.17,135.29,1.33,9.0,1,0.963,0.84,0.0
2831,144,0,3,0,0,6540.2,401.76,4.0,0.2,3,0.985,0.85,0.0
2832,660,7,4,1,4,8076.4,23.03,4.05,4.7,2,0.618,55.81,1.0
2833,507,0,8,0,0,1292.2,496.05,3.17,9.3,3,0.905,0.5,1.0
2834,528,3,4,2,1,14609.63,66.05,3.1,3.9,4,0.677,31.39,1.0
2835,655,3,5,2,1,3778.82,398.24,3.88,4.3,1,0.95,3.64,0.0
2836,627,6,6,2,2,4910.88,197.99,3.79,5.8,3,0.894,4.71,0.0
2837,221,4,8,2,3,4907.17,246.62,4.14,4.6,3,0.537,4.54,1.0
2838,489,3,5,1,4,3841.04,440.44,3.02,1.7,4,0.704,7.7,0.0
2839,361,4,2,2,4,521.37,207.04,4.39,0.2,2,0.669,2.53,1.0
2840,345,5,0,0,4,11075.5,269.21,4.49,6.1,2,0.893,6.23,1.0
2841,117,2,6,3,4,3752.26,2.17,4.0,1.1,3,0.842,6.77,0.0
2842,413,0,2,2,3,10114.18,123.16,2.85,2.1,3,0.801,7.32,1.0
2843,165,7,6,3,2,11257.5,340.61,2.48,3.7,4,0.988,55.2,1.0
2844,573,3,2,3,0,12802.17,61.51,3.22,8.1,3,0.969,30.48,1.0
2845,371,6,2,3,1,6628.12,57.77,1.38,2.7,1,0.714,15.67,0.0
2846,207,1,0,0,1,4892.5,206.07,2.87,8.8,4,0.862,1.27,1.0
2847,650,1,5,1,2,5216.78,324.27,4.07,0.5,0,0.915,3.45,0.0
2848,137,2,1,3,1,12343.3,90.05,2.61,5.6,1,0.534,31.77,0.0
2849,31,0,6,1,2,3133.4,40.71,4.3,6.6,1,0.651,4.76,0.0
2850,379,6,1,1,4,5878.64,470.26,2.61,3.7,2,0.66,39.57,1.0
2851,440,5,0,2,1,13578.13,131.07,2.38,7.8,4,0.717,33.19,1.0
2852,703,3,8,3,4,12197.06,426.82,2.65,1.7,0,0.585,17.88,0.0
2853,124,2,5,3,1,11436.6,386.49,3.29,4.0,1,0.832,29.28,0.0
2854,158,0,4,3,3,6201.33,85.25,3.84,8.5,4,0.749,36.87,1.0
2855,276,2,3,2,2,9064.25,411.08,2.69,7.5,4,0.833,21.68,1.0
2856,686,1,4,2,2,10084.71,384.86,3.9,5.2,3,0.533,8.96,1.0
2857,437,7,4,2,2,1637.61,298.76,2.96,5.7,4,0.938,3.25,1.0
2858,657,7,6,2,3,8395.21,169.26,2.32,1.3,3,0.97,6.05,0.0
2859,306,5,3,0,1,10785.15,131.99,3.37,8.4,2,0.809,6.23,1.0
2860,604,1,7,0,4,2926.16,61.82,3.57,7.9,3,0.941,0.5,0.0
2861,305,5,4,3,1,11819.16,255.37,3.04,6.6,1,0.566,32.32,1.0
2862,119,7,2,0,4,8964.71,293.05,1.39,4.7,2,0.899,4.64,1.0
2863,88,0,1,1,3,14307.22,180.31,1.76,9.6,3,0.56,17.78,0.0
2864,7,4,1,2,1,1115.12,238.2,2.14,8.8,2,0.704,6.93,1.0
2865,330,3,8,3,3,4347.23,182.39,2.13,6.4,4,0.662,24.15,1.0
2866,278,2,4,1,4,9222.53,320.86,3.42,3.7,4,0.793,22.59,0.0
2867,206,6,4,2,1,4800.12,450.73,1.26,6.2,0,0.651,4.1,1.0
2868,604,6,2,0,2,10859.15,82.8,3.69,5.8,1,0.819,1.48,1.0
2869,361,5,8,2,1,11505.58,191.32,2.08,3.9,4,0.684,24.32,1.0
2870,462,4,0,1,3,1986.48,71.29,2.22,3.1,3,0.93,2.22,0.0
2871,702,5,7,0,2,7950.89,312.85,2.94,4.1,4,0.817,1.08,0.0
2872,471,0,2,2,3,7878.91,364.71,1.91,5.7,0,0.608,6.7,0.0
2873,294,2,7,3,0,5854.57,466.02,4.12,4.3,2,0.668,78.58,1.0
2874,490,1,3,0,0,14027.41,140.16,1.48,2.6,4,0.924,2.66,1.0
2875,347,1,7,3,0,12498.84,475.16,2.67,7.6,3,0.693,28.66,1.0
2876,649,5,8,0,3,10609.54,32.57,4.0,5.3,2,0.768,5.09,1.0
2877,38,5,4,0,4,7194.88,29.51,2.16,3.7,2,0.674,3.24,1.0
2878,382,2,4,1,2,13854.42,446.99,2.59,8.8,4,0.647,40.78,1.0
2879,562,3,5,0,3,10571.63,265.37,3.53,7.6,2,0.738,4.63,1.0
2880,632,4,6,2,0,11070.23,335.0,4.41,3.2,4,0.607,22.53,1.0
2881,415,6,4,1,0,12994.52,415.96,4.15,9.4,1,0.642,20.57,1.0
2882,377,0,4,0,4,4474.04,76.01,2.33,0.8,0,0.531,0.87,0.0
2883,64,2,1,2,2,12202.53,20.26,4.49,9.6,3,0.652,12.55,0.0
2884,352,5,5,1,1,3330.99,439.56,1.21,2.5,2,0.66,20.59,1.0
2885,388,0,8,2,1,5507.46,158.15,1.29,0.1,1,0.981,4.71,0.0
2886,638,0,3,3,3,5366.35,65.36,3.92,4.3,2,0.795,71.89,1.0
2887,594,4,3,2,1,14688.62,234.76,1.86,3.6,1,0.894,14.99,0.0
2888,562,7,7,1,0,12919.79,299.55,1.4,5.4,4,0.523,34.66,1.0
2889,184,7,4,0,3,10666.96,16.45,1.98,8.0,4,0.553,2.58,1.0
2890,565,4,7,1,0,11042.32,138.17,2.61,8.4,3,0.907,13.21,0.0
2891,77,6,6,1,3,8650.06,17.37,3.61,4.0,4,0.812,20.97,0.0
2892,293,1,3,0,0,14232.81,210.75,3.26,4.3,2,0.595,7.26,1.0
2893,371,4,8,1,3,7695.75,447.65,1.98,1.5,0,0.702,4.59,0.0
2894,69,3,4,0,2,6017.51,491.34,2.86,0.5,1,0.769,0.9,0.0
2895,508,5,4,3,4,2864.01,318.89,4.26,6.4,1,0.922,8.01,0.0
2896,130,7,4,0,1,11899.98,81.66,3.89,0.6,4,0.53,1.25,1.0
2897,662,0,1,1,4,11149.44,453.02,2.27,7.3,0,0.798,11.39,0.0
2898,310,0,1,1,1,6073.15,258.61,4.44,5.4,4,0.859,15.16,1.0
2899,234,3,7,1,3,865.3,77.72,3.54,2.0,1,0.989,1.26,0.0
2900,8,5,8,1,3,12665.46,460.94,1.41,5.4,0,0.904,11.45,0.0
2901,352,6,2,3,2,665.56,378.98,1.32,1.8,2,0.638,7.45,1.0
2902,683,5,4,2,3,14568.73,354.88,3.6,8.0,3,0.882,13.75,1.0
2903,677,6,1,1,1,6846.09,100.97,1.81,4.6,0,0.865,4.43,0.0
2904,539,7,7,1,3,3907.11,106.29,2.89,1.5,0,0.91,2.38,0.0
2905,52,0,1,1,4,10720.63,344.46,1.51,7.2,2,0.952,80.81,1.0
2906,269,1,7,1,0,12348.36,110.64,4.24,1.9,2,0.549,75.33,1.0
2907,284,1,5,2,4,8423.24,219.9,2.34,7.4,4,0.552,20.63,1.0
2908,114,6,4,1,2,14522.01,391.22,4.2,4.8,4,0.898,37.55,1.0
2909,320,4,7,0,2,1249.2,392.19,4.32,4.5,3,0.626,0.5,0.0
2910,381,4,5,0,1,7819.54,227.18,1.22,8.5,2,0.529,4.38,1.0
2911,364,3,5,3,4,13008.29,419.47,1.28,0.3,1,0.91,26.93,0.0
2912,596,3,8,0,2,3099.21,327.73,4.2,3.0,3,0.563,0.5,0.0
2913,647,1,0,0,2,12100.05,114.98,2.91,8.7,4,0.836,2.75,0.0
2914,428,0,7,0,1,8514.25,137.73,1.45,0.2,4,0.502,1.06,1.0
2915,469,5,1,2,3,6250.03,158.11,1.56,5.5,2,0.555,37.71,1.0
2916,94,0,4,1,0,2409.87,59.29,2.47,7.3,1,0.675,3.77,0.0
2917,348,4,1,2,3,13046.79,137.31,4.3,6.2,1,0.542,15.02,0.0
2918,584,4,8,3,2,2780.46,105.55,3.49,7.6,2,0.923,41.97,1.0
2919,407,3,5,2,0,4991.92,228.21,4.06,7.3,1,0.932,6.36,0.0
2920,586,4,0,2,3,4705.66,454.31,2.41,6.9,1,0.878,5.79,1.0
2921,555,0,3,2,0,13135.5,53.14,1.34,8.2,1,0.621,16.71,0.0
2922,257,5,1,0,1,10254.19,360.41,4.42,6.5,2,0.762,5.96,1.0
2923,110,0,6,0,0,12051.88,343.95,1.26,4.0,2,0.592,6.26,1.0
2924,258,5,2,1,0,4131.78,48.78,4.33,4.7,2,0.641,28.38,1.0
2925,228,7,1,0,3,9560.67,461.36,2.42,7.2,2,0.758,6.61,1.0
2926,643,3,5,2,2,8790.32,284.67,1.23,8.8,4,0.868,21.93,1.0
2927,584,3,5,0,0,12576.04,182.5,3.47,2.7,1,0.547,0.82,0.0
2928,302,4,3,3,4,13638.26,378.51,4.44,3.4,0,0.648,22.67,0.0
2929,669,1,4,0,1,676.27,129.43,4.39,9.3,1,0.963,0.5,0.0
2930,407,4,2,2,4,10273.29,347.06,1.73,5.8,0,0.715,8.26,1.0
2931,152,2,3,0,2,1251.62,20.82,1.8,1.8,1,0.969,0.5,0.0
2932,621,1,3,3,0,8458.45,419.86,3.07,6.6,0,0.996,16.33,0.0
2933,146,6,1,2,0,4670.67,224.64,3.3,9.9,1,0.763,5.73,0.0
2934,160,7,7,1,1,4948.26,318.71,3.64,8.2,2,0.644,39.48,1.0
2935,434,1,6,3,3,5617.9,111.4,1.8,7.5,0,0.895,11.3,1.0
2936,133,5,1,3,2,9508.74,338.86,4.36,2.1,0,0.58,13.98,1.0
2937,28,2,8,3,0,5343.72,386.35,3.31,8.8,4,0.626,32.33,1.0
2938,507,0,2,2,4,11124.14,237.13,4.0,5.3,2,0.892,66.88,1.0
2939,225,4,1,0,4,6365.65,309.25,2.98,8.9,1,0.717,0.5,0.0
2940,425,0,1,3,3,1491.12,228.71,2.57,3.3,0,0.601,1.47,0.0
2941,321,0,6,1,1,11864.52,447.15,4.42,0.6,0,0.826,7.99,0.0
2942,153,3,6,1,0,4643.5,249.44,3.12,4.8,0,0.866,4.35,1.0
2943,475,6,5,0,4,6775.12,421.06,4.06,2.7,3,0.563,0.89,0.0
2944,1,7,3,2,2,5320.61,205.84,3.43,9.6,4,0.611,14.46,1.0
2945,307,7,7,0,3,1320.49,115.81,3.01,6.9,1,0.69,0.61,0.0
2946,609,2,1,1,4,5921.86,203.63,1.21,8.9,0,0.882,6.01,1.0
2947,550,4,2,0,0,14194.5,413.28,1.33,4.5,4,0.857,2.36,1.0
2948,374,1,6,1,0,9805.15,114.59,1.86,7.7,1,0.831,14.37,1.0
2949,163,2,4,0,2,10236.45,262.69,1.81,8.4,1,0.503,1.38,1.0
2950,717,7,7,1,2,9668.09,403.24,2.04,7.1,4,0.571,27.64,1.0
2951,403,7,4,0,3,3385.39,177.39,2.21,5.1,1,0.612,0.76,1.0
2952,432,3,4,1,3,6565.84,321.46,2.39,6.3,1,0.636,8.3,0.0
2953,716,0,3,3,3,11388.63,123.57,2.59,7.0,4,0.573,63.82,0.0
2954,608,3,5,3,3,1969.91,55.53,1.53,2.5,0,0.705,2.13,1.0
2955,454,0,2,3,2,4528.87,397.4,1.34,8.1,4,0.538,26.88,1.0
2956,583,2,1,3,1,4506.63,50.39,3.42,9.5,0,0.875,9.13,0.0
2957,8,5,7,2,2,6764.27,136.42,2.97,4.7,2,0.894,39.92,1.0
2958,28,7,3,2,2,14715.35,427.7,2.67,7.0,2,0.787,93.9,1.0
2959,629,5,4,2,2,1478.79,173.89,3.29,7.4,1,0.545,2.51,0.0
2960,648,3,6,1,4,8021.16,486.55,3.93,6.6,0,0.945,6.82,0.0
2961,506,5,2,3,4,3100.79,489.89,2.61,5.5,0,0.983,5.87,0.0
2962,4,1,6,2,4,14574.81,134.87,3.32,8.8,1,0.601,18.81,1.0
2963,9,2,4,1,2,2142.9,21.45,4.35,4.5,1,0.852,2.64,0.0
2964,627,1,0,0,0,6352.21,352.83,3.97,0.6,4,0.921,0.89,1.0
2965,60,5,5,1,4,11199.33,226.04,2.61,8.4,4,0.77,32.87,1.0
2966,650,6,6,1,1,10716.04,51.28,3.33,6.7,2,0.662,80.24,1.0
2967,43,2,6,1,3,6629.57,354.05,1.78,8.5,3,0.739,7.88,0.0
2968,9,0,2,1,0,5524.6,16.56,3.05,1.4,3,0.756,4.29,0.0
2969,599,5,1,1,4,6265.38,435.23,4.44,0.3,4,0.7,13.06,0.0
2970,464,3,0,1,0,4332.01,70.19,2.91,9.3,3,0.965,5.36,1.0
2971,441,6,3,2,4,3477.33,64.53,4.26,1.5,4,0.872,7.12,1.0
2972,285,7,3,0,3,4393.74,480.17,4.5,8.2,1,0.793,0.5,1.0
2973,193,5,1,1,3,4668.19,346.89,3.11,7.1,2,0.844,35.14,1.0
2974,621,3,2,2,0,14543.79,199.42,3.14,6.7,4,0.679,33.95,1.0
2975,244,2,6,0,3,9252.74,168.82,2.11,8.9,0,0.953,0.95,1.0
2976,358,0,3,2,4,1616.2,118.01,1.31,4.3,4,0.784,3.27,1.0
2977,280,3,2,3,4,1595.96,240.84,3.91,4.1,4,0.608,7.86,1.0
2978,719,3,2,3,2,14295.64,276.36,2.11,4.4,0,0.561,25.25,0.0
2979,624,3,2,1,3,4810.72,316.26,3.83,0.8,4,0.759,10.34,1.0
2980,342,2,1,0,3,1834.97,129.3,2.15,8.9,1,0.774,0.58,0.0
2981,112,0,3,3,2,9186.15,474.38,1.84,8.7,1,0.667,27.81,1.0
2982,359,5,0,0,4,9542.91,85.71,4.41,10.0,2,0.815,5.37,1.0
2983,490,2,0,2,4,9903.32,482.86,2.39,5.9,3,0.534,8.22,0.0
2984,165,1,0,1,3,4377.33,8.41,3.18,7.5,1,0.573,6.68,1.0
2985,374,5,8,2,1,719.1,241.08,3.21,2.0,4,0.773,0.87,0.0
2986,499,1,0,2,2,14492.72,167.35,3.05,6.7,4,0.531,33.69,1.0
2987,554,7,5,0,2,4137.95,225.11,4.22,6.5,0,0.94,0.8,0.0
2988,670,4,0,3,2,10302.38,285.76,3.43,9.0,3,0.571,24.4,1.0
2989,362,5,2,1,1,10746.13,218.36,2.53,8.3,4,0.837,31.3,0.0
2990,463,7,6,1,2,9345.11,208.01,4.05,9.4,3,0.696,12.43,1.0
2991,315,4,1,2,4,5037.16,366.63,1.8,8.7,2,0.7,33.58,1.0
2992,84,5,3,0,4,4430.9,343.25,3.0,8.7,1,0.882,0.5,1.0
2993,458,7,5,2,2,9166.19,416.8,4.34,0.6,0,0.75,5.4,0.0
2994,167,1,4,3,3,13058.39,125.73,3.26,8.5,1,0.863,38.59,0.0
2995,421,3,4,1,3,14227.64,305.15,3.9,6.1,2,0.753,102.6,1.0
2996,416,5,3,2,0,2035.63,293.01,3.36,3.8,2,0.796,10.96,1.0
2997,134,1,3,0,2,2745.01,185.5,3.97,0.6,3,0.88,0.93,0.0
2998,208,0,2,1,4,14198.68,243.54,4.32,6.8,4,0.804,39.74,1.0
2999,499,6,8,2,4,11179.76,157.58,2.1,3.3,1,0.808,11.91,0.0
3000,381,1,2,0,4,13303.41,71.78,1.76,4.7,0,0.895,0.79,0.0
3001,379,7,0,3,3,3438.17,107.69,2.8,6.8,4,0.975,19.35,1.0
3002,649,1,0,3,4,9020.0,53.65,3.52,9.1,0,0.688,18.71,0.0
3003,589,2,5,2,4,10666.52,341.85,1.95,8.3,3,0.789,10.27,1.0
3004,142,1,4,1,4,10361.62,330.7,1.21,4.5,4,0.543,26.58,1.0
3005,402,1,4,0,3,6418.2,475.35,2.33,3.9,0,0.679,0.75,1.0
3006,1,1,5,1,3,723.23,365.11,4.4,2.4,3,0.706,1.45,1.0
3007,470,6,3,0,0,8952.43,26.97,3.49,3.7,2,0.918,5.4,1.0
3008,260,5,7,0,4,4169.97,442.24,2.52,1.1,4,0.757,0.72,0.0
3009,169,6,5,0,2,7028.69,431.47,1.84,9.7,1,0.866,1.39,0.0
3010,596,2,4,2,2,14384.92,222.22,2.38,5.7,1,0.51,15.19,0.0
3011,529,6,6,0,4,6286.01,293.35,1.76,1.3,3,0.732,1.19,0.0
3012,411,4,2,0,4,12677.12,488.06,1.55,3.5,1,0.951,0.8,1.0
3013,118,3,1,0,2,3233.84,266.62,4.19,5.5,4,0.612,0.52,1.0
3014,210,5,8,0,2,14666.6,42.44,1.74,0.4,0,0.717,0.7,0.0
3015,625,3,0,3,4,1977.45,96.33,1.38,9.5,1,0.852,6.18,0.0
3016,127,4,1,2,3,620.64,220.94,2.29,2.8,3,0.727,1.3,1.0
3017,320,7,4,3,0,6786.95,292.79,2.72,0.2,2,0.73,75.83,1.0
3018,330,5,3,2,2,1843.07,408.3,1.88,0.8,4,0.835,2.87,0.0
3019,488,0,5,0,1,11351.57,494.14,2.19,5.8,2,0.627,7.01,1.0
3020,692,6,8,0,0,13760.96,195.04,1.86,1.4,3,0.876,1.18,0.0
3021,578,4,7,0,1,6793.3,24.66,3.76,0.4,1,0.577,1.5,0.0
3022,56,1,8,3,3,4251.32,400.78,3.55,3.8,2,0.698,56.63,1.0
3023,131,6,2,0,0,6798.85,302.59,3.3,6.2,0,0.828,0.5,0.0
3024,160,2,3,0,4,10989.99,100.07,2.48,1.1,1,0.914,1.23,0.0
3025,458,7,2,0,3,631.29,247.92,4.2,3.1,3,0.896,0.5,0.0
3026,36,3,1,3,1,9047.08,371.41,4.4,4.2,4,0.861,45.57,0.0
3027,640,6,3,3,4,9392.73,385.44,1.77,1.6,2,0.68,112.65,1.0
3028,663,0,7,3,0,9746.48,250.31,1.94,5.1,4,0.561,50.08,1.0
3029,452,2,1,3,4,4009.32,153.3,2.93,0.9,3,0.608,6.56,0.0
3030,145,6,6,0,3,10853.76,486.9,1.5,0.5,0,0.932,1.68,0.0
3031,285,2,7,0,1,1825.18,332.02,2.64,5.2,0,0.929,0.5,0.0
3032,71,5,2,0,0,3389.42,204.71,3.12,2.5,0,0.976,0.5,0.0
3033,8,7,0,3,3,13223.32,140.95,2.92,1.0,0,0.538,20.15,0.0
3034,298,6,6,3,4,11211.49,365.82,2.29,4.2,3,0.768,22.45,0.0
3035,686,1,6,3,4,699.31,121.85,2.99,9.2,1,0.824,2.08,0.0
3036,232,1,3,2,3,4101.46,86.68,4.36,7.2,2,0.855,27.1,1.0
3037,481,1,4,2,4,3608.89,265.39,1.88,8.2,2,0.822,23.99,1.0
3038,491,3,7,2,1,4426.69,145.7,3.36,8.7,1,0.885,5.3,1.0
3039,162,7,1,2,3,4089.62,314.82,1.34,9.7,2,0.68,27.82,1.0
3040,73,2,4,3,3,1406.63,59.85,1.42,7.6,4,0.59,7.63,1.0
3041,250,7,2,3,2,7154.64,327.82,3.02,6.1,0,0.602,12.49,0.0
3042,358,2,3,2,1,9297.61,1.12,1.27,1.8,3,0.675,6.94,0.0
3043,692,5,8,2,1,10256.64,64.34,1.77,6.9,0,0.546,9.28,1.0
3044,500,4,6,3,1,1676.66,466.87,3.06,9.9,4,0.661,9.93,1.0
3045,667,3,2,3,0,12658.13,117.57,1.87,7.2,4,0.947,71.94,1.0
3046,118,2,5,1,1,12173.81,389.41,3.41,5.0,3,0.92,13.06,0.0
3047,386,7,1,0,2,12433.27,304.68,1.8,4.3,1,0.626,1.55,0.0
3048,228,6,4,1,2,14024.3,485.48,3.22,4.1,1,0.567,16.5,0.0
3049,485,0,6,2,3,8391.68,187.43,2.56,5.0,4,0.597,18.76,1.0
3050,165,6,2,3,4,3404.09,341.05,3.36,3.7,2,0.985,44.63,1.0
3051,597,0,1,1,1,9443.36,32.7,4.48,7.5,1,0.775,12.95,0.0
3052,104,3,4,3,0,11271.78,198.73,4.29,8.7,1,0.591,33.98,1.0
3053,139,5,1,0,3,11199.8,481.95,1.21,8.8,0,0.92,1.7,1.0
3054,184,4,2,1,1,8061.01,269.95,4.12,2.3,3,0.698,6.15,0.0
3055,532,0,2,1,0,1492.65,144.65,1.42,9.0,1,0.95,1.98,0.0
3056,322,6,4,0,4,5881.14,61.02,4.35,3.4,4,0.63,0.5,1.0
3057,161,7,3,3,1,13851.12,352.06,2.13,3.1,1,0.697,33.36,0.0
3058,97,4,3,3,3,8974.51,322.78,2.46,7.3,3,0.752,20.23,0.0
3059,703,5,8,2,0,8305.81,187.6,1.5,3.0,0,0.946,5.39,1.0
